Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
#0827,Nickit,Dark,-----,Uncommon,8 - 15,Night,Any,Plains,,,,,,,,Natural,Gen 8,,Field,9.0,Grounded,nickit-2,generation8/nickit.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0034,Nidoking,Poison,Ground,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",0.1,Grounded,nidoking-1,generation1/nidoking.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0031,Nidoqueen,Poison,Ground,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,Undiscovered,0.1,Grounded,nidoqueen-1,generation1/nidoqueen.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0029,Nidoranf,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",9.0,Grounded,nidoranf-1,generation1/nidoranf.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0032,Nidoranm,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",9.0,Grounded,nidoranm-1,generation1/nidoranm.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0030,Nidorina,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,Undiscovered,0.9,Grounded,nidorina-1,generation1/nidorina.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0033,Nidorino,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",0.9,Grounded,nidorino-1,generation1/nidorino.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0793,Nihilego,Rock,Poison,Ultra-Rare,Any,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,nihilego-1,generation7/nihilego.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0793,Nihilego,Rock,Poison,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,nihilego-2,generation7/nihilego.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0290,Nincada,Bug,Ground,Common,0 - 7,Any,Any,"Forest, Jungle",Deep Dark,,,,,,,Natural,Gen 3,,Bug,10.0,Grounded,nincada-1,generation3/nincada.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0038,Ninetales,Fire,-----,Uncommon,8 - 15,Any,Any,"Forest, Taiga",Freezing,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.6,Grounded,ninetales-1,generation1/ninetales.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0038,Ninetales,Fire,-----,Common,Any,Any,Any,Nether: Forest,Nether: Frozen,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.2,Grounded,ninetales-2,generation1/ninetales.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0038,Ninetales Alolan,Ice,Fairy,Uncommon,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga",,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.6,Grounded,ninetales-alolan-3,generation1/ninetales.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0038,Ninetales Alolan,Ice,Fairy,Common,Any,Any,Any,Nether: Frozen,,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.2,Grounded,ninetales-alolan-4,generation1/ninetales.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0291,Ninjask,Bug,Flying,Common,8 - 15,Day,Clear,"Forest, Jungle",Freezing,,,,,,,Natural,Gen 3,,Bug,2.0,Grounded,ninjask-1,generation3/ninjask.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0164,Noctowl,Normal,Flying,Common,8 - 15,Night,Any,"Forest, Sky, Spooky",,,,,,,,"Natural, Treetop",Gen 2,,Flying,1.0,Grounded,noctowl-1,generation2/noctowl.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0714,Noibat,Flying,Dragon,Uncommon,8 - 15,Night,Any,Spooky,,,,,,,Full Moon,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noibat-1,generation6/noibat.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0714,Noibat,Flying,Dragon,Common,8 - 15,Night,Any,Spooky,,,,,,Full Moon,,Natural,Gen 6,,"Flying, Dragon",11,Grounded,noibat-2,generation6/noibat.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0714,Noibat,Flying,Dragon,Uncommon,0 - 5,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noibat-3,generation6/noibat.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0714,Noibat,Flying,Dragon,Uncommon,0 - 7,Any,Any,Dripstone,Deep Dark,,,,,,,Natural,Gen 6,,"Flying, Dragon",9.0,Grounded,noibat-4,generation6/noibat.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0714,Noibat,Flying,Dragon,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",9.0,Grounded,noibat-5,generation6/noibat.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0715,Noivern,Flying,Dragon,Rare,8 - 15,Night,Any,Spooky,,,,,,,Full Moon,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noivern-1,generation6/noivern.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0715,Noivern,Flying,Dragon,Uncommon,6 - 15,Night,Any,Spooky,,,,,,Full Moon,,Natural,Gen 6,,"Flying, Dragon",2,Grounded,noivern-2,generation6/noivern.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0715,Noivern,Flying,Dragon,Rare,0 - 7,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,Natural,Gen 6,,"Flying, Dragon",5.0,Grounded,noivern-3,generation6/noivern.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0715,Noivern,Flying,Dragon,Ultra-Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",1,Grounded,noivern-4,generation6/noivern.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0715,Noivern,Flying,Dragon,Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",1,Grounded,noivern-5,generation6/noivern.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0299,Nosepass,Rock,-----,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 3,,Mineral,5.4,Grounded,nosepass-1,generation3/nosepass.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0322,Numel,Fire,Ground,Common,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 3,,Field,5.4,Grounded,numel-1,generation3/numel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0322,Numel,Fire,Ground,Common,8 - 15,Any,Any,Volcanic,,,,,,,,Natural,Gen 3,,Field,9.0,Grounded,numel-2,generation3/numel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0322,Numel,Fire,Ground,Common,Any,Any,Any,"Nether: Overgrowth, Nether: Wasteland",,,,,,,,Natural,Gen 3,,Field,5.4,Grounded,numel-3,generation3/numel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0274,Nuzleaf,Grass,Dark,Common,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Treetop",Gen 3,,"Field, Grass",0.54,Grounded,nuzleaf-1,generation3/nuzleaf.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0919,Nymble,Bug,-----,Common,MUST SEE,Any,Any,Plains,,,,,,,,,Gen 9,,Bug,10.0,Grounded,nymble-1,generation9/nymble.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0919,Nymble,Bug,-----,Common,MUST SEE,Any,Any,Forest,"Cold Ocean, Freezing, Peak, Taiga, Tundra",,,,,,,,Gen 9,,Bug,10.0,Grounded,nymble-2,generation9/nymble.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0862,Obstagoon,Dark,Normal,Common,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Wild",Gen 8,,Field,0.1,Grounded,obstagoon-1,generation8/obstagoon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0043,Oddish,Grass,Poison,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,,Grass,9.0,Grounded,oddish-1,generation1/oddish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0043,Oddish,Grass,Poison,Common,8 - 15,Any,Any,Temperate,,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,oddish-2,generation1/oddish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0043,Oddish Valencian,Grass,Poison,Common,8 - 15,Any,Any,"Savanna, Tropical Island",,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,oddish-valencian-3,generation1/oddish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#1017,Ogerpon,Grass,-----,Ultra-Rare,Any,Any,Any,Lush,,,,,,,,,Gen 9,,Undiscovered,1.0,Grounded,ogerpon-1,generation9/ogerpon.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0916,Oinkologne,Normal,-----,Common,8 - 15,Any,Any,"Mushroom, Temperate",Mushroom Fields,,,,,,,Natural,Gen 9,,Field,1.0,Grounded,oinkologne-1,generation9/oinkologne.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0916,Oinkologne,Normal,-----,Common,8 - 15,Any,Any,Swamp,,,,,,,,Natural,Gen 9,,Field,0.2,Grounded,oinkologne-2,generation9/oinkologne.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0916,Oinkologne,Normal,-----,Common,Any,Any,Any,"Nether: Crimson, Nether: Fungus, Nether: Overgrowth",Nether: Warped,,,,,,,Natural,Gen 9,,Field,1.0,Grounded,oinkologne-3,generation9/oinkologne.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0138,Omanyte,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Water_1, Water_3",9.0,Grounded,omanyte-1,generation1/omanyte.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0138,Omanyte,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 1,,"Water_1, Water_3",9.0,Submerged,omanyte-2,generation1/omanyte.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0139,Omastar,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Water_1, Water_3",1.0,Grounded,omastar-1,generation1/omastar.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0139,Omastar,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 1,,"Water_1, Water_3",1.0,Submerged,omastar-2,generation1/omastar.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0095,Onix,Rock,Ground,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,,Mineral,5.4,Grounded,onix-1,generation1/onix.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0095,Onix,Rock,Ground,Uncommon,Any,Any,Any,Nether: Basalt,,,,,,,,Natural,Gen 1,,Mineral,1.8,Grounded,onix-2,generation1/onix.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0826,Orbeetle,Bug,Psychic,Rare,MUST SEE,Any,Any,Temperate,Spooky,,,,,,,Natural,Gen 8,,Bug,1.0,Grounded,orbeetle-1,generation8/orbeetle.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0968,Orthworm,Steel,-----,Rare,MUST SEE,Any,Any,Desert,,,,,,,,Natural,Gen 9,,Field,2.0,Grounded,orthworm-1,generation9/orthworm.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0501,Oshawott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-1,generation5/oshawott.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0501,Oshawott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-2,generation5/oshawott.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-hisui-3,generation5/oshawott.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-hisui-4,generation5/oshawott.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-hisui-5,generation5/oshawott.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-hisui-6,generation5/oshawott.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0904,Overqwil,Dark,Poison,Uncommon,MUST SEE,Any,Any,Cold Ocean,,,Ocean Monument,,,,,Underwater,Gen 8,,Water_2,1.0,Submerged,overqwil-1,generation8/overqwil.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0904,Overqwil,Dark,Poison,Common,MUST SEE,Any,Any,"Cold Ocean, Frozen Ocean",,,,,,,,"Underwater, Ocean_Monument",Gen 8,,Water_2,10.0,Submerged,overqwil-2,generation8/overqwil.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0417,Pachirisu,Electric,-----,Uncommon,8 - 15,Any,Any,Forest,Spooky,,,,,,,"Natural, Treetop",Gen 4,,"Field, Fairy",10.0,Grounded,pachirisu-1,generation4/pachirisu.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Any,Lukewarm,,,,,,,,,Gen 4,Legendary,Undiscovered,1.0,Submerged,palkia-1,generation4/palkia.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Clear,Beach,,,,Sand,,,,,Gen 4,Legendary,Undiscovered,1.0,Grounded,palkia-2,generation4/palkia.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 4,Legendary,Undiscovered,1.0,Grounded,palkia-3,generation4/palkia.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0770,Palossand,Ghost,Ground,Rare,MUST SEE,Any,Any,Beach,,,,,,,,,Gen 7,,Amorphous,5.0,Grounded,palossand-1,generation7/palossand.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0536,Palpitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Underwater,Gen 5,,Water_1,1.0,Submerged,palpitoad-1,generation5/palpitoad.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0536,Palpitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Natural,Gen 5,,Water_1,3.0,Grounded,palpitoad-2,generation5/palpitoad.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0046,Paras,Bug,Grass,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-1,generation1/paras.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0046,Paras,Bug,Grass,Common,Any,Any,Any,Mushroom,,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-2,generation1/paras.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0046,Paras,Bug,Grass,Common,Any,Any,Any,Nether: Fungus,Nether: Warped,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-3,generation1/paras.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0047,Parasect,Bug,Grass,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-1,generation1/parasect.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0047,Parasect,Bug,Grass,Common,Any,Any,Any,Mushroom,,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-2,generation1/parasect.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0047,Parasect,Bug,Grass,Common,Any,Any,Any,Nether: Fungus,Nether: Warped,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-3,generation1/parasect.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0504,Patrat,Normal,-----,Common,8 - 15,Any,Any,Grassland,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,patrat-1,generation5/patrat.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0921,Pawmi,Electric,-----,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,9.0,Grounded,pawmi-1,generation9/pawmi.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0922,Pawmo,Electric,Fighting,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,2.0,Grounded,pawmo-1,generation9/pawmo.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0923,Pawmot,Electric,Fighting,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,0.18,Grounded,pawmot-1,generation9/pawmot.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0624,Pawniard,Dark,Steel,Rare,Any,Any,Any,Bamboo,,,,,,,,Natural,Gen 5,,Human_Like,4,Grounded,pawniard-1,generation5/pawniard.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#1025,Pecharunt,Poison,Ghost,Ultra-Rare,MUST SEE,Any,Any,Spooky,,,,,,,,,Gen 9,"Mythical, Legendary",Undiscovered,3.0,Grounded,pecharunt-1,generation9/pecharunt.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0279,Pelipper,Water,Flying,Common,8 - 15,Day,Any,"Coast, Ocean, Sky, Tropical Island",Freezing,,,,,,,"Natural, Treetop",Gen 3,,"Water_1, Flying",1.0,Grounded,pelipper-1,generation3/pelipper.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0863,Perrserker,Steel,-----,Common,8 - 15,Any,Any,"Freezing, Taiga",,,,,,,,"Natural, Urban",Gen 8,,Field,1.0,Grounded,perrserker-1,generation8/perrserker.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0863,Perrserker,Steel,-----,Common,8 - 15,Any,Any,"Freezing, Taiga",,,,,,,,"Natural, Village",Gen 8,,Field,1.0,Grounded,perrserker-2,generation8/perrserker.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian,Normal,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing, Taiga",,Village,,,,,"Natural, Urban",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-1,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian,Normal,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing, Taiga",,,,,,,"Natural, Village",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-2,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian,Normal,-----,Common,8 - 15,Any,Any,Arid,,,Village,,,,,"Natural, Urban",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-3,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian,Normal,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,"Natural, Village",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-4,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian Alolan,Dark,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing",,,,,,,"Natural, Illager_Structures",Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-5,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian Alolan,Dark,-----,Common,8 - 15,Any,Any,"Arid, Freezing",,,,,,,,"Natural, Illager_Structures",Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-6,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0053,Persian Alolan,Dark,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Illager_Structures,Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-7,generation1/persian.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0548,Petilil,Grass,-----,Common,8 - 15,Any,Any,Floral,Hills,,,,,,,"Natural, Wild",Gen 5,,Grass,9.0,Grounded,petilil-1,generation5/petilil.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0548,Petilil,Grass,-----,Common,8 - 15,Any,Any,"Forest, Tropical Island","Hills, Freezing, Spooky",,,,,,,"Natural, Wild",Gen 5,,Grass,1.8,Grounded,petilil-2,generation5/petilil.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0548,Petilil,Grass,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 5,,Grass,9.0,Grounded,petilil-3,generation5/petilil.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0548,Petilil Region_Bias=Hisui,Grass,-----,Common,8 - 15,Any,Any,Hills,"Arid, Freezing, Spooky",,,,,,,"Natural, Wild",Gen 5,,Grass,5.4,Grounded,petilil-hisui-4,generation5/petilil.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0231,Phanpy,Ground,-----,Common,8 - 15,Any,Any,Badlands,,,,,,,,"Natural, Wild",Gen 2,,Field,1.8,Grounded,phanpy-1,generation2/phanpy.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0231,Phanpy,Ground,-----,Common,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 2,,Field,5.4,Grounded,phanpy-2,generation2/phanpy.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0708,Phantump,Ghost,Grass,Common,8 - 15,Night,Any,"Forest, Taiga",,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",1.8,Grounded,phantump-1,generation6/phantump.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0708,Phantump,Ghost,Grass,Common,8 - 15,Night,Any,Spooky,,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",9.0,Grounded,phantump-2,generation6/phantump.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
