Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
932,Nacli,Rock,-----,Common,Any,Any,Any,Nether/Is Quartz,,,,,,,,,Gen 9,,Mineral,9.0,Grounded,nacli-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
933,Naclstack,Rock,-----,Common,8 - 15,Any,Any,Badlands,,,,,,,,"Natural, Wild",Gen 9,,Mineral,0.54,Grounded,naclstack-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
933,Naclstack,Rock,-----,Common,Any,Any,Any,,,,,,,,,"Salt, Natural, Wild",Gen 9,,Mineral,0.9,Grounded,naclstack-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
933,Naclstack,Rock,-----,Common,Any,Any,Any,Nether/Is Quartz,,,,,,,,,Gen 9,,Mineral,0.9,Grounded,naclstack-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
804,Naganadel,Poison,Dragon,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,naganadel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
177,Natu,Psychic,Flying,Common,8 - 15,Day,Any,"Badlands, Plateau",,,,,,,,"Natural, Treetop",Gen 2,,Flying,5.4,Grounded,natu-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
177,Natu,Psychic,Flying,Common,8 - 15,Day,Any,Overworld,,,,,,,,Trail_Ruins,Gen 2,,Flying,90.0,Grounded,natu-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
800,Necrozma,Psychic,-----,Ultra-Rare,Any,Any,Any,End,,,,End Stone,,,,Natural,Gen 7,Legendary,Undiscovered,1.0,Grounded,necrozma,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
827,Nickit,Dark,-----,Common,8 - 15,Night,Any,"Forest, Taiga",,,,,,,,Natural,Gen 8,,Field,1.8,Grounded,nickit-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
827,Nickit,Dark,-----,Uncommon,8 - 15,Night,Any,Plains,,,,,,,,Natural,Gen 8,,Field,9.0,Grounded,nickit-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
34,Nidoking,Poison,Ground,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",0.1,Grounded,nidoking-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
31,Nidoqueen,Poison,Ground,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,Undiscovered,0.1,Grounded,nidoqueen-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
29,Nidoranf,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",9.0,Grounded,nidoranf-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
32,Nidoranm,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",9.0,Grounded,nidoranm-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
30,Nidorina,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,Undiscovered,0.9,Grounded,nidorina-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
33,Nidorino,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",0.9,Grounded,nidorino-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
793,Nihilego,Rock,Poison,Ultra-Rare,Any,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,nihilego-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
793,Nihilego,Rock,Poison,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,nihilego-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
290,Nincada,Bug,Ground,Common,0 - 7,Any,Any,"Forest, Jungle",Deep Dark,,,,,,,Natural,Gen 3,,Bug,10.0,Grounded,nincada-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
38,Ninetales,Fire,-----,Uncommon,8 - 15,Any,Any,"Forest, Taiga",Freezing,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.6,Grounded,ninetales-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
38,Ninetales,Fire,-----,Common,Any,Any,Any,Nether/Is Forest,Nether/Is Frozen,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.2,Grounded,ninetales-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
38,Ninetales Alolan,Ice,Fairy,Uncommon,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga",,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.6,Grounded,ninetales-alolan-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
38,Ninetales Alolan,Ice,Fairy,Common,Any,Any,Any,Nether/Is Frozen,,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.2,Grounded,ninetales-alolan-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
291,Ninjask,Bug,Flying,Common,8 - 15,Day,Clear,"Forest, Jungle",Freezing,,,,,,,Natural,Gen 3,,Bug,2.0,Grounded,ninjask-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
164,Noctowl,Normal,Flying,Common,8 - 15,Night,Any,"Forest, Sky, Spooky",,,,,,,,"Natural, Treetop",Gen 2,,Flying,1.0,Grounded,noctowl-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
714,Noibat,Flying,Dragon,Uncommon,8 - 15,Night,Any,Spooky,,,,,,,1,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noibat-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
714,Noibat,Flying,Dragon,Common,8 - 15,Night,Any,Spooky,,,,,,1,,Natural,Gen 6,,"Flying, Dragon",11,Grounded,noibat-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
714,Noibat,Flying,Dragon,Uncommon,0 - 5,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noibat-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
714,Noibat,Flying,Dragon,Uncommon,0 - 7,Any,Any,Dripstone,Deep Dark,,,,,,,Natural,Gen 6,,"Flying, Dragon",9.0,Grounded,noibat-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
714,Noibat,Flying,Dragon,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",9.0,Grounded,noibat-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
715,Noivern,Flying,Dragon,Rare,8 - 15,Night,Any,Spooky,,,,,,,1,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noivern-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
715,Noivern,Flying,Dragon,Uncommon,6 - 15,Night,Any,Spooky,,,,,,1,,Natural,Gen 6,,"Flying, Dragon",2,Grounded,noivern-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
715,Noivern,Flying,Dragon,Rare,0 - 7,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,Natural,Gen 6,,"Flying, Dragon",5.0,Grounded,noivern-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
715,Noivern,Flying,Dragon,Ultra-Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",1,Grounded,noivern-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
715,Noivern,Flying,Dragon,Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",1,Grounded,noivern-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
299,Nosepass,Rock,-----,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 3,,Mineral,5.4,Grounded,nosepass-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
322,Numel,Fire,Ground,Common,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 3,,Field,5.4,Grounded,numel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
322,Numel,Fire,Ground,Common,8 - 15,Any,Any,Volcanic,,,,,,,,Natural,Gen 3,,Field,9.0,Grounded,numel-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
322,Numel,Fire,Ground,Common,Any,Any,Any,"Nether/Is Overgrowth, Nether/Is Wasteland",,,,,,,,Natural,Gen 3,,Field,5.4,Grounded,numel-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
274,Nuzleaf,Grass,Dark,Common,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Treetop",Gen 3,,"Field, Grass",0.54,Grounded,nuzleaf-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
919,Nymble,Bug,-----,Common,MUST SEE,Any,Any,Plains,,,,,,,,,Gen 9,,Bug,10.0,Grounded,nymble-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
919,Nymble,Bug,-----,Common,MUST SEE,Any,Any,Forest,"Cold Ocean, Freezing, Peak, Taiga, Tundra",,,,,,,,Gen 9,,Bug,10.0,Grounded,nymble-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
862,Obstagoon,Dark,Normal,Common,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Wild",Gen 8,,Field,0.1,Grounded,obstagoon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
43,Oddish,Grass,Poison,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,,Grass,9.0,Grounded,oddish-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
43,Oddish,Grass,Poison,Common,8 - 15,Any,Any,Temperate,,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,oddish-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
43,Oddish Valencian,Grass,Poison,Common,8 - 15,Any,Any,"Savanna, Tropical Island",,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,oddish-valencian-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
1017,Ogerpon,Grass,-----,Ultra-Rare,Any,Any,Any,Lush,,,,,,,,,Gen 9,,Undiscovered,1.0,Grounded,ogerpon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
916,Oinkologne,Normal,-----,Common,8 - 15,Any,Any,"Mushroom, Temperate",Mushroom Fields,,,,,,,Natural,Gen 9,,Field,1.0,Grounded,oinkologne-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
916,Oinkologne,Normal,-----,Common,8 - 15,Any,Any,Swamp,,,,,,,,Natural,Gen 9,,Field,0.2,Grounded,oinkologne-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
916,Oinkologne,Normal,-----,Common,Any,Any,Any,"Nether/Is Crimson, Nether/Is Fungus, Nether/Is Overgrowth",Nether/Is Warped,,,,,,,Natural,Gen 9,,Field,1.0,Grounded,oinkologne-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
138,Omanyte,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Water_1, Water_3",9.0,Grounded,omanyte-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
138,Omanyte,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 1,,"Water_1, Water_3",9.0,Submerged,omanyte-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
139,Omastar,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Water_1, Water_3",1.0,Grounded,omastar-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
139,Omastar,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 1,,"Water_1, Water_3",1.0,Submerged,omastar-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
95,Onix,Rock,Ground,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,,Mineral,5.4,Grounded,onix-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
95,Onix,Rock,Ground,Uncommon,Any,Any,Any,Nether/Is Basalt,,,,,,,,Natural,Gen 1,,Mineral,1.8,Grounded,onix-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
826,Orbeetle,Bug,Psychic,Rare,MUST SEE,Any,Any,Temperate,Spooky,,,,,,,Natural,Gen 8,,Bug,1.0,Grounded,orbeetle-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
968,Orthworm,Steel,-----,Rare,MUST SEE,Any,Any,Desert,,,,,,,,Natural,Gen 9,,Field,2.0,Grounded,orthworm-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
501,Oshawott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
501,Oshawott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-hisui-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-hisui-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-hisui-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-hisui-6,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
904,Overqwil,Dark,Poison,Uncommon,MUST SEE,Any,Any,Cold Ocean,,,Ocean Monument,,,,,Underwater,Gen 8,,Water_2,1.0,Submerged,overqwil-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
904,Overqwil,Dark,Poison,Common,MUST SEE,Any,Any,"Cold Ocean, Frozen Ocean",,,,,,,,"Underwater, Ocean_Monument",Gen 8,,Water_2,10.0,Submerged,overqwil-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
417,Pachirisu,Electric,-----,Uncommon,8 - 15,Any,Any,Forest,Spooky,,,,,,,"Natural, Treetop",Gen 4,,"Field, Fairy",10.0,Grounded,pachirisu-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Any,Lukewarm,,,,,,,,,Gen 4,Legendary,Undiscovered,1.0,Submerged,palkia-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Clear,Beach,,,,Sand,,,,,Gen 4,Legendary,Undiscovered,1.0,Grounded,palkia-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 4,Legendary,Undiscovered,1.0,Grounded,palkia-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
770,Palossand,Ghost,Ground,Rare,MUST SEE,Any,Any,Beach,,,,,,,,,Gen 7,,Amorphous,5.0,Grounded,palossand-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
536,Palpitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Underwater,Gen 5,,Water_1,1.0,Submerged,palpitoad-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
536,Palpitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Natural,Gen 5,,Water_1,3.0,Grounded,palpitoad-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
46,Paras,Bug,Grass,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
46,Paras,Bug,Grass,Common,Any,Any,Any,Mushroom,,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
46,Paras,Bug,Grass,Common,Any,Any,Any,Nether/Is Fungus,Nether/Is Warped,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
47,Parasect,Bug,Grass,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
47,Parasect,Bug,Grass,Common,Any,Any,Any,Mushroom,,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
47,Parasect,Bug,Grass,Common,Any,Any,Any,Nether/Is Fungus,Nether/Is Warped,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
504,Patrat,Normal,-----,Common,8 - 15,Any,Any,Grassland,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,patrat-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
921,Pawmi,Electric,-----,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,9.0,Grounded,pawmi-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
922,Pawmo,Electric,Fighting,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,2.0,Grounded,pawmo-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
923,Pawmot,Electric,Fighting,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,0.18,Grounded,pawmot-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
624,Pawniard,Dark,Steel,Rare,Any,Any,Any,Bamboo,,,,,,,,Natural,Gen 5,,Human_Like,4,Grounded,pawniard-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
1025,Pecharunt,Poison,Ghost,Ultra-Rare,MUST SEE,Any,Any,Spooky,,,,,,,,,Gen 9,"Mythical, Legendary",Undiscovered,3.0,Grounded,pecharunt-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
279,Pelipper,Water,Flying,Common,8 - 15,Day,Any,"Coast, Ocean, Sky, Tropical Island",Freezing,,,,,,,"Natural, Treetop",Gen 3,,"Water_1, Flying",1.0,Grounded,pelipper-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
863,Perrserker,Steel,-----,Common,8 - 15,Any,Any,"Freezing, Taiga",,,,,,,,"Natural, Urban",Gen 8,,Field,1.0,Grounded,perrserker-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
863,Perrserker,Steel,-----,Common,8 - 15,Any,Any,"Freezing, Taiga",,,,,,,,"Natural, Village",Gen 8,,Field,1.0,Grounded,perrserker-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
53,Persian,Normal,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing, Taiga",,Village,,,,,"Natural, Urban",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
53,Persian,Normal,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing, Taiga",,,,,,,"Natural, Village",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
53,Persian,Normal,-----,Common,8 - 15,Any,Any,Arid,,,Village,,,,,"Natural, Urban",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
53,Persian,Normal,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,"Natural, Village",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
53,Persian Alolan,Dark,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing",,,,,,,"Natural, Illager_Structures",Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
