Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
290,Nincada,bug,ground,common,Any,Any,Any,"Forest, Jungle",Deep Dark,,,,,,,natural,Gen 3,,bug,10.0,grounded,nincada-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales,fire,,uncommon,Any,Any,Any,"Forest, Taiga",Freezing,,,,,,,natural,Gen 1,Kanto Regional,field,0.6,grounded,ninetales-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales,fire,,common,Any,Any,Any,Nether/ Forest,Nether/ Frozen,,,,,,,natural,Gen 1,Kanto Regional,field,0.2,grounded,ninetales-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales Alolan,ice,fairy,uncommon,Any,Any,Any,"Snowy Forest, Snowy Taiga",,,,,,,,natural,Gen 1,Kanto Regional,field,0.6,grounded,ninetales-alolan-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales Alolan,ice,fairy,common,Any,Any,Any,Nether/ Frozen,,,,,,,,natural,Gen 1,Kanto Regional,field,0.2,grounded,ninetales-alolan-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
291,Ninjask,bug,flying,common,Any,day,Clear,"Forest, Jungle",Freezing,,,,,,,natural,Gen 3,,bug,2.0,grounded,ninjask-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
164,Noctowl,normal,flying,common,Any,night,Any,"Forest, Sky, Spooky",,,,,,,,"natural, treetop",Gen 2,,flying,1.0,grounded,noctowl-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,night,Any,Spooky,,,,,,,1,natural,Gen 6,,"flying, dragon",5,grounded,noibat-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,common,Any,night,Any,Spooky,,,,,,1,,natural,Gen 6,,"flying, dragon",11,grounded,noibat-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,natural,Gen 6,,"flying, dragon",5,grounded,noibat-3,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,Dripstone,Deep Dark,,,,,,,natural,Gen 6,,"flying, dragon",9.0,grounded,noibat-4,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,Deep Dark,,,,,,,,natural,Gen 6,,"flying, dragon",9.0,grounded,noibat-5,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,rare,Any,night,Any,Spooky,,,,,,,1,natural,Gen 6,,"flying, dragon",5,grounded,noivern-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,uncommon,Any,night,Any,Spooky,,,,,,1,,natural,Gen 6,,"flying, dragon",2,grounded,noivern-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,rare,Any,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,natural,Gen 6,,"flying, dragon",5.0,grounded,noivern-3,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,ultra-rare,Any,Any,Any,Deep Dark,,,,,,,,natural,Gen 6,,"flying, dragon",1,grounded,noivern-4,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,rare,Any,Any,Any,Deep Dark,,,,,,,,natural,Gen 6,,"flying, dragon",1,grounded,noivern-5,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
299,Nosepass,rock,,uncommon,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 3,,mineral,5.4,grounded,nosepass-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,fire,ground,common,Any,Any,Any,Badlands,,,,,,,,natural,Gen 3,,field,5.4,grounded,numel-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,fire,ground,common,Any,Any,Any,Volcanic,,,,,,,,natural,Gen 3,,field,9.0,grounded,numel-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,fire,ground,common,Any,Any,Any,"Nether/ Overgrowth, Nether/ Wasteland",,,,,,,,natural,Gen 3,,field,5.4,grounded,numel-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
274,Nuzleaf,grass,dark,common,Any,Any,Any,Forest,,,,,,,,"natural, treetop",Gen 3,,"field, grass",0.54,grounded,nuzleaf-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
919,Nymble,bug,,common,MUST SEE,Any,Any,Plains,,,,,,,,,Gen 9,,bug,10.0,grounded,nymble-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
919,Nymble,bug,,common,MUST SEE,Any,Any,Forest,"Cold Ocean, Freezing, Peak, Taiga, Tundra",,,,,,,,Gen 9,,bug,10.0,grounded,nymble-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
862,Obstagoon,dark,normal,common,Any,Any,Any,Taiga,,,,,,,,"natural, wild",Gen 8,,field,0.1,grounded,obstagoon-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish,grass,poison,common,Any,Any,Any,Jungle,,,,,,,,natural,Gen 1,,grass,9.0,grounded,oddish-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish,grass,poison,common,Any,Any,Any,Temperate,,,,,,,,natural,Gen 1,,grass,1.8,grounded,oddish-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish Valencian,grass,poison,common,Any,Any,Any,"Savanna, Tropical Land",,,,,,,,natural,Gen 1,,grass,1.8,grounded,oddish-valencian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1017,Ogerpon,grass,,ultra-rare,Any,Any,Any,Lush,,,,,,,,,Gen 9,,undiscovered,5.0,grounded,ogerpon-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,normal,,common,Any,Any,Any,"Mushroom, Temperate",Mushroom Fields,,,,,,,natural,Gen 9,,field,1.0,grounded,oinkologne-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,normal,,common,Any,Any,Any,Swamp,,,,,,,,natural,Gen 9,,field,0.2,grounded,oinkologne-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,normal,,common,Any,Any,Any,"Nether/ Crimson, Nether/ Fungus, Nether/ Overgrowth",Nether/ Warped,,,,,,,natural,Gen 9,,field,1.0,grounded,oinkologne-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
138,Omanyte,rock,water,ultra-rare,Any,Any,Any,Lush,,,,,,,,natural,Gen 1,,"water_1, water_3",9.0,grounded,omanyte-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
138,Omanyte,rock,water,ultra-rare,Any,Any,Any,Lush,,,,,,,,underwater,Gen 1,,"water_1, water_3",9.0,submerged,omanyte-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
139,Omastar,rock,water,ultra-rare,Any,Any,Any,Lush,,,,,,,,natural,Gen 1,,"water_1, water_3",1.0,grounded,omastar-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
139,Omastar,rock,water,ultra-rare,Any,Any,Any,Lush,,,,,,,,underwater,Gen 1,,"water_1, water_3",1.0,submerged,omastar-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
95,Onix,rock,ground,uncommon,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 1,,mineral,5.4,grounded,onix-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
95,Onix,rock,ground,uncommon,Any,Any,Any,Nether/ Basalt,,,,,,,,natural,Gen 1,,mineral,1.8,grounded,onix-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
826,Orbeetle,bug,psychic,rare,MUST SEE,Any,Any,Temperate,Spooky,,,,,,,natural,Gen 8,,bug,1.0,grounded,orbeetle-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
968,Orthworm,steel,,rare,MUST SEE,Any,Any,Desert,,,,,,,,natural,Gen 9,,field,2.0,grounded,orthworm-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott,water,,ultra-rare,Any,Any,Any,Beach,Freezing,,,,,,,natural,Gen 5,,field,9.0,grounded,oshawott-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott,water,,ultra-rare,Any,Any,Any,Beach,Freezing,,,,,,,water_surface,Gen 5,,field,9.0,surface,oshawott-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,Coast,Beach,,,,,,,natural,Gen 5,,field,9.0,grounded,oshawott-hisui-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,Coast,Beach,,,,,,,water_surface,Gen 5,,field,9.0,surface,oshawott-hisui-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,Snowy Beach,,,,,,,,natural,Gen 5,,field,9.0,grounded,oshawott-hisui-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,Snowy Beach,,,,,,,,water_surface,Gen 5,,field,9.0,surface,oshawott-hisui-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
904,Overqwil,dark,poison,uncommon,MUST SEE,Any,Any,Cold Ocean,,,Ocean Monument,,,,,underwater,Gen 8,,water_2,1.0,submerged,overqwil-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
904,Overqwil,dark,poison,common,MUST SEE,Any,Any,"Cold Ocean, Frozen Ocean",,,,,,,,"underwater, ocean_monument",Gen 8,,water_2,10.0,submerged,overqwil-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
417,Pachirisu,electric,,uncommon,Any,Any,Any,Forest,Spooky,,,,,,,"natural, treetop",Gen 4,,"field, fairy",10.0,grounded,pachirisu-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
484,Palkia,water,dragon,ultra-rare,Any,Any,Any,Lukewarm,,,,,,,,,Gen 4,Legendary,undiscovered,0.4,submerged,palkia-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
484,Palkia,water,dragon,ultra-rare,Any,any,Clear,Beach,,,,Sand,,,,,Gen 4,Legendary,undiscovered,0.4,grounded,palkia-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
770,Palossand,ghost,ground,rare,MUST SEE,Any,Any,Beach,,,,,,,,,Gen 7,,amorphous,5.0,grounded,palossand-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
536,Palpitoad,water,ground,uncommon,Any,Any,Any,River,,,,,,,,underwater,Gen 5,,water_1,1.0,submerged,palpitoad-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
536,Palpitoad,water,ground,uncommon,Any,Any,Any,River,,,,,,,,natural,Gen 5,,water_1,3.0,grounded,palpitoad-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
46,Paras,bug,grass,uncommon,Any,Any,Any,Lush,,,,,,,,natural,Gen 1,,"bug, grass",9.0,grounded,paras-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
46,Paras,bug,grass,common,Any,Any,Any,Mushroom,,,,,,,,natural,Gen 1,,"bug, grass",9.0,grounded,paras-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
46,Paras,bug,grass,common,Any,Any,Any,Nether/ Fungus,Nether/ Warped,,,,,,,natural,Gen 1,,"bug, grass",9.0,grounded,paras-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
47,Parasect,bug,grass,uncommon,Any,Any,Any,Lush,,,,,,,,natural,Gen 1,,"bug, grass",1.0,grounded,parasect-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
47,Parasect,bug,grass,common,Any,Any,Any,Mushroom,,,,,,,,natural,Gen 1,,"bug, grass",1.0,grounded,parasect-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
47,Parasect,bug,grass,common,Any,Any,Any,Nether/ Fungus,Nether/ Warped,,,,,,,natural,Gen 1,,"bug, grass",1.0,grounded,parasect-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
504,Patrat,normal,,common,Any,Any,Any,Grassland,,,,,,,,natural,Gen 5,,field,9.0,grounded,patrat-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
921,Pawmi,electric,,uncommon,Any,Any,Any,Plains,,,,,,,,natural,Gen 9,,field,9.0,grounded,pawmi-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
922,Pawmo,electric,fighting,uncommon,Any,Any,Any,Plains,,,,,,,,natural,Gen 9,,field,2.0,grounded,pawmo-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
923,Pawmot,electric,fighting,uncommon,Any,Any,Any,Plains,,,,,,,,natural,Gen 9,,field,0.18,grounded,pawmot-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
624,Pawniard,dark,steel,rare,Any,Any,Any,Bamboo,,,,,,,,natural,Gen 5,,human_like,4,grounded,pawniard-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
1025,Pecharunt,poison,ghost,ultra-rare,MUST SEE,Any,Any,Spooky,,,,,,,,,Gen 9,"Mythical, Legendary",undiscovered,3.0,grounded,pecharunt-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
279,Pelipper,water,flying,common,Any,day,Any,"Coast, Ocean, Sky, Tropical Land",Freezing,,,,,,,"natural, treetop",Gen 3,,"water_1, flying",1.0,grounded,pelipper-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
863,Perrserker,steel,,common,Any,Any,Any,"Freezing, Taiga",,,,,,,,"natural, urban",Gen 8,,field,1.0,grounded,perrserker-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
863,Perrserker,steel,,common,Any,Any,Any,"Freezing, Taiga",,,,,,,,"natural, village",Gen 8,,field,1.0,grounded,perrserker-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,normal,,common,Any,Any,Clear,Overworld,"Arid, Freezing, Taiga",,Village,,,,,"natural, urban",Gen 1,Kanto Regional,field,1.0,grounded,persian-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,normal,,common,Any,Any,Clear,Overworld,"Arid, Freezing, Taiga",,,,,,,"natural, village",Gen 1,Kanto Regional,field,1.0,grounded,persian-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,normal,,common,Any,Any,Any,Arid,,,Village,,,,,"natural, urban",Gen 1,Kanto Regional,field,1.0,grounded,persian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,normal,,common,Any,Any,Any,Arid,,,,,,,,"natural, village",Gen 1,Kanto Regional,field,1.0,grounded,persian-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian Alolan,dark,,common,Any,Any,Clear,Overworld,"Arid, Freezing",,,,,,,"natural, illager_structures",Gen 1,Kanto Regional,field,6.0,grounded,persian-alolan-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian Alolan,dark,,common,Any,Any,Any,"Arid, Freezing",,,,,,,,"natural, illager_structures",Gen 1,Kanto Regional,field,6.0,grounded,persian-alolan-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian Alolan,dark,,uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,illager_structures,Gen 1,Kanto Regional,field,6.0,grounded,persian-alolan-7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil,grass,,common,Any,Any,Any,Floral,Hills,,,,,,,"natural, wild",Gen 5,,grass,9.0,grounded,petilil-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil,grass,,common,Any,Any,Any,"Forest, Tropical Land","Hills, Freezing, Spooky",,,,,,,"natural, wild",Gen 5,,grass,1.8,grounded,petilil-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil,grass,,common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 5,,grass,9.0,grounded,petilil-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil Region_Bias=Hisui,grass,,common,Any,Any,Any,Hills,"Arid, Freezing, Spooky",,,,,,,"natural, wild",Gen 5,,grass,5.4,grounded,petilil-hisui-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
231,Phanpy,ground,,common,Any,Any,Any,Badlands,,,,,,,,"natural, wild",Gen 2,,field,1.8,grounded,phanpy-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
231,Phanpy,ground,,common,Any,Any,Any,Savanna,,,,,,,,"natural, wild",Gen 2,,field,5.4,grounded,phanpy-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
708,Phantump,ghost,grass,common,Any,night,Any,"Forest, Taiga",,,,,,,,"natural, wild",Gen 6,,"grass, amorphous",1.8,grounded,phantump-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
708,Phantump,ghost,grass,common,Any,night,Any,Spooky,,,,,,,,"natural, wild",Gen 6,,"grass, amorphous",9.0,grounded,phantump-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
708,Phantump,ghost,grass,common,Any,Any,Any,"Nether/ Forest, Nether/ Warped",Nether/ Desert,,,,,,,"natural, wild",Gen 6,,"grass, amorphous",5.4,grounded,phantump-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
489,Phione,water,,ultra-rare,Any,Any,Any,Ocean,,,,,,,,,Gen 4,"Mythical, Legendary","water_1, fairy",2,submerged,phione-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
172,Pichu,electric,,uncommon,Any,Any,Any,Forest,Spooky,,,,,,,natural,Gen 2,Baby,undiscovered,5.4,grounded,pichu-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
18,Pidgeot,normal,flying,common,Any,day,Any,"Temperate, Sky",Spooky,,,,,,,"natural, treetop",Gen 1,,flying,0.1,grounded,pidgeot-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
17,Pidgeotto,normal,flying,common,Any,day,Any,"Temperate, Sky",Spooky,,,,,,,"natural, treetop",Gen 1,,flying,0.9,grounded,pidgeotto-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
16,Pidgey,normal,flying,common,Any,day,Any,"Temperate, Sky",Spooky,,,,,,,"natural, treetop",Gen 1,,flying,9.0,grounded,pidgey-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
519,Pidove,normal,flying,common,Any,day,Any,"Mountain, Sky",,,,,,,,"natural, treetop",Gen 5,,flying,9.0,grounded,pidove-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
519,Pidove,normal,flying,common,Any,day,Any,Overworld,"Arid, Tundra",,,,,,,"natural, urban",Gen 5,,flying,9.0,grounded,pidove-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
519,Pidove,normal,flying,common,Any,day,Any,Overworld,"Arid, Tundra",,,,,,,"natural, village",Gen 5,,flying,9.0,grounded,pidove-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
499,Pignite,fire,fighting,ultra-rare,Any,Any,Any,Plains,,,,,,,,natural,Gen 5,,field,0.9,grounded,pignite-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
499,Pignite,fire,fighting,ultra-rare,Any,Any,Any,"Nether/ Crimson, Nether/ Overgrowth",,,,,,,,natural,Gen 5,,field,0.9,grounded,pignite-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
25,Pikachu,electric,,uncommon,Any,Any,Any,Forest,Spooky,,,,,,,natural,Gen 1,Kanto Regional,"field, fairy",0.54,grounded,pikachu-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
25,Pikachu Region_Bias=Alola,electric,,uncommon,Any,Any,Any,"Beach, Tropical Land",Freezing,,,,,,,natural,Gen 1,Kanto Regional,undiscovered,1.8,grounded,pikachu-alola-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
731,Pikipek,normal,flying,uncommon,MUST SEE,Any,Any,"Forest, Jungle, Taiga",,,,,,,,,Gen 7,,flying,4,grounded,pikipek-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
221,Piloswine,ice,ground,common,Any,Any,Any,Tundra,,,,,,,,"natural, wild",Gen 2,,field,0.9,grounded,piloswine-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
204,Pineco,bug,,common,Any,Any,Any,Taiga,,,,,,,,"natural, treetop",Gen 2,,bug,9.0,grounded,pineco-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
127,Pinsir,bug,,rare,Any,night,Any,"Jungle, Tropical Land",,,,,,,,"natural, wild",Gen 1,,bug,10.0,grounded,pinsir-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
393,Piplup,water,,ultra-rare,Any,Any,Any,Frozen Ocean,,,,,,,,natural,Gen 4,,"water_1, field",9.0,grounded,piplup-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
393,Piplup,water,,ultra-rare,MUST SEE,Any,Any,Frozen Ocean,,,,,,,,underwater,Gen 4,,"water_1, field",9.0,submerged,piplup-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
311,Plusle,electric,,uncommon,Any,Any,Any,Plains,,,,,,,,natural,Gen 3,,fairy,1.0,grounded,plusle-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
311,Plusle,electric,,uncommon,Any,Any,Any,Plains,,,,,Lightning Rod,,,,Gen 3,,fairy,30.0,grounded,plusle-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
803,Poipole,poison,,rare,MUST SEE,Any,Any,Lunar Wastelands,,,,,,,,natural,Gen 7,Ultra Beast,undiscovered,5.8,grounded,poipole-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
803,Poipole,poison,,ultra-rare,Any,Any,Any,End,,,,,Purpur Block,,,natural,Gen 7,Ultra Beast,undiscovered,0.08,grounded,poipole-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
186,Politoed,water,,common,Any,Any,Rain,,,,,,,,,"natural, freshwater",Gen 2,,water_1,0.05,grounded,politoed-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
186,Politoed,water,,common,MUST SEE,Any,Any,,,,,,Lily Pad,,,"freshwater, underwater",Gen 2,,water_1,0.05,submerged,politoed-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
186,Politoed,water,,common,Any,Any,Any,Lush,,,,,,,,natural,Gen 2,,water_1,0.01,grounded,politoed-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
