Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Spawn ID,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Egg Groups,Weight,Context,Spawn Archive,Species Archive
774,Minior,rock,flying,uncommon,Any,Any,Any,minior-1,Overworld,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Blue,rock,flying,uncommon,Any,Any,Any,minior-6,"Freshwater, Coast",,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Green,rock,flying,uncommon,Any,Any,Any,minior-5,Jungle,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Indigo,rock,flying,uncommon,Any,Any,Any,minior-7,Glacial,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Orange,rock,flying,uncommon,Any,Any,Any,minior-3,Savanna,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Red,rock,flying,uncommon,Any,Any,Any,minior-2,Nether,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Violet,rock,flying,uncommon,Any,Any,Any,minior-8,End,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
774,Minior Core=Yellow,rock,flying,uncommon,Any,Any,Any,minior-4,Sandy,,,,,,,,,mineral,20.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
312,Minun,electric,,uncommon,Any,Any,Any,minun-1,Plains,,,,,,,,natural,fairy,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
312,Minun,electric,,uncommon,Any,Any,Any,minun-2,Plains,,,,,Lightning Rod,,,,fairy,30.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
200,Misdreavus,ghost,,common,Any,Any,Any,misdreavus-1,Spooky,,,,,,,,natural,amorphous,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
200,Misdreavus,ghost,,common,Any,Any,Any,misdreavus-2,"Spooky, Swamp",,,,,,,,natural,amorphous,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
200,Misdreavus,ghost,,common,CANNOT SEE,Any,Any,misdreavus-3,"Spooky, Swamp",,,,,,,,derelict,amorphous,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
200,Misdreavus,ghost,,common,Any,Any,Any,misdreavus-4,Swamp,,,,,,,,natural,amorphous,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
200,Misdreavus,ghost,,common,Any,Any,Any,misdreavus-5,Nether/ Warped,,,,,,,,natural,amorphous,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
429,Mismagius,ghost,,common,Any,Any,Any,mismagius-1,Spooky,,,,,,,,natural,amorphous,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
429,Mismagius,ghost,,common,Any,Any,Any,mismagius-2,"Spooky, Swamp",,,,,,,,natural,amorphous,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
429,Mismagius,ghost,,common,CANNOT SEE,Any,Any,mismagius-3,"Spooky, Swamp",,,,,,,,derelict,amorphous,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
429,Mismagius,ghost,,common,Any,Any,Any,mismagius-4,Swamp,,,,,,,,natural,amorphous,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
429,Mismagius,ghost,,common,Any,Any,Any,mismagius-5,Nether/ Warped,,,,,,,,natural,amorphous,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
146,Moltres,fire,flying,ultra-rare,MUST SEE,Any,Clear,moltres,Badlands,,,,,,,,natural,undiscovered,0.01,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
146,Moltres Galarian,dark,flying,ultra-rare,MUST SEE,Any,Any,moltres-galarian,Floral,,,,,,,,natural,undiscovered,0.01,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
391,Monferno,fire,fighting,ultra-rare,Any,Any,Clear,monferno-1,Mountain,,,,,,,,"natural, treetop","field, human_like",0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
391,Monferno,fire,fighting,ultra-rare,Any,Any,Any,monferno-2,Nether/ Forest,,,,,,,,"natural, treetop","field, human_like",0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
755,Morelull,grass,fairy,common,Any,Any,Any,morelull-1,"Jungle, Magical, Mushroom",,,,,,,,natural,grass,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
755,Morelull,grass,fairy,common,Any,Any,Any,morelull-2,Lush,,,,,,,,natural,grass,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
755,Morelull,grass,fairy,common,Any,Any,Any,morelull-3,Nether/ Fungus,,,,,,,,natural,grass,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
860,Morgrem,dark,fairy,common,Any,Any,Any,morgrem-1,Magical,,,,,,,,"natural, wild","fairy, human_like",0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
860,Morgrem,dark,fairy,common,Any,Any,Any,morgrem-2,"Nether/ Forest, Nether/ Warped",Nether/ Desert,,,,,,,"natural, wild","fairy, human_like",0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
877,Morpeko,electric,dark,uncommon,MUST SEE,Any,Any,morpeko-1,Spooky,,,,,,,,,"field, fairy",4.1,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
122,Mrmime,psychic,fairy,uncommon,Any,Any,Any,mrmime-1,Overworld,Freezing,,,,,,,"natural, urban",human_like,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
122,Mrmime,psychic,fairy,uncommon,Any,Any,Any,mrmime-2,Overworld,Freezing,,,,,,,"natural, village",human_like,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
122,Mrmime,psychic,fairy,common,CANNOT SEE,Any,Any,mrmime-3,Overworld,,,,,,,,mansion,human_like,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
866,Mrrime,ice,psychic,uncommon,MUST SEE,Any,Any,mrrime-1,Freezing,,,,,,,,village,human_like,0.8,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
866,Mrrime,ice,psychic,rare,MUST SEE,Any,Any,mrrime-2,Freezing,,,,,,,,natural,human_like,0.8,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
749,Mudbray,ground,,common,Any,Any,Any,mudbray-1,"Badlands, Grassland",,,,,,,,natural,field,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
258,Mudkip,water,,ultra-rare,Any,Any,Rain,mudkip-1,Swamp,,,,,,,,natural,"monster, water_1",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
258,Mudkip,water,,ultra-rare,MUST SEE,Any,Any,mudkip-2,Swamp,,,,,,,,underwater,"monster, water_1",9.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
750,Mudsdale,ground,,common,Any,Any,Any,mudsdale-1,"Badlands, Grassland",,,,,,,,natural,field,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
89,Muk,poison,,uncommon,Any,Any,Any,muk-1,Swamp,,,,,,,,water_surface,amorphous,0.2,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
89,Muk,poison,,uncommon,Any,Any,Any,muk-2,Overworld,,,,,,,,"water_surface, urban",amorphous,0.6,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
89,Muk,poison,,uncommon,Any,Any,Any,muk-3,Overworld,,,,,,,,"water_surface, village",amorphous,0.6,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
89,Muk,poison,,common,Any,Any,Any,muk-4,Nether/ Toxic,,,,,,,,natural,amorphous,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
446,Munchlax,normal,,rare,Any,Any,Any,munchlax-1,"Forest, Hills",,,,,,,,natural,undiscovered,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
517,Munna,psychic,,uncommon,MUST SEE,Any,Any,munna-1,Overworld,,,,,White Bed,,,,field,5.8,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
198,Murkrow,dark,flying,common,Any,Any,Any,murkrow-1,Spooky,,,,,,,,"natural, treetop",flying,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
198,Murkrow,dark,flying,common,Any,Any,Any,murkrow-3,Swamp,,,,,,,,"natural, treetop",flying,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
198,Murkrow,dark,flying,common,Any,Any,Any,murkrow-4,Taiga,,,,,,,,"natural, treetop",flying,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
198,Murkrow,dark,flying,common,Any,Any,Any,murkrow-7,Sky,,,,,,,,"natural, treetop",flying,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
518,Musharna,psychic,,uncommon,MUST SEE,Any,Any,musharna-1,Overworld,,,,,White Bed,,,,field,3.2,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
932,Nacli,rock,,common,Any,Any,Any,nacli-1,Badlands,,,,,,,,"natural, wild",mineral,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
932,Nacli,rock,,common,Any,Any,Any,nacli-2,,,,,,,,,"salt, natural, wild",mineral,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
932,Nacli,rock,,common,Any,Any,Any,nacli-3,Nether/ Quartz,,,,,,,,,mineral,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
933,Naclstack,rock,,common,Any,Any,Any,naclstack-1,Badlands,,,,,,,,"natural, wild",mineral,0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
933,Naclstack,rock,,common,Any,Any,Any,naclstack-2,,,,,,,,,"salt, natural, wild",mineral,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
933,Naclstack,rock,,common,Any,Any,Any,naclstack-3,Nether/ Quartz,,,,,,,,,mineral,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
804,Naganadel,poison,dragon,ultra-rare,MUST SEE,Any,Any,naganadel-1,Swamp,,,,,,,,,undiscovered,0.2,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
177,Natu,psychic,flying,common,Any,Any,Any,natu-1,"Badlands, Plateau",,,,,,,,"natural, treetop",flying,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
177,Natu,psychic,flying,common,Any,Any,Any,natu-3,Overworld,,,,,,,,trail_ruins,flying,90.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
800,Necrozma,psychic,,ultra-rare,Any,Any,Any,necrozma,End,,,,End Stone,,,,natural,undiscovered,0.01,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
827,Nickit,dark,,common,Any,Any,Any,nickit-1,"Forest, Taiga",,,,,,,,natural,field,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
827,Nickit,dark,,uncommon,Any,Any,Any,nickit-2,Plains,,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
34,Nidoking,poison,ground,uncommon,Any,Any,Any,nidoking-1,Savanna,,,,,,,,"natural, wild","monster, field",0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
31,Nidoqueen,poison,ground,uncommon,Any,Any,Any,nidoqueen-1,Savanna,,,,,,,,"natural, wild",undiscovered,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
29,Nidoranf,poison,,uncommon,Any,Any,Any,nidoranf-1,Savanna,,,,,,,,"natural, wild","monster, field",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
32,Nidoranm,poison,,uncommon,Any,Any,Any,nidoranm-1,Savanna,,,,,,,,"natural, wild","monster, field",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
30,Nidorina,poison,,uncommon,Any,Any,Any,nidorina-1,Savanna,,,,,,,,"natural, wild",undiscovered,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
33,Nidorino,poison,,uncommon,Any,Any,Any,nidorino-1,Savanna,,,,,,,,"natural, wild","monster, field",0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
793,Nihilego,rock,poison,ultra-rare,Any,Any,Any,nihilego-1,Swamp,,,,,,,,,undiscovered,5,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
290,Nincada,bug,ground,common,Any,Any,Any,nincada-1,"Forest, Jungle",Deep Dark,,,,,,,natural,bug,10.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales,fire,,uncommon,Any,Any,Any,ninetales-1,"Forest, Taiga",Freezing,,,,,,,natural,field,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales,fire,,common,Any,Any,Any,ninetales-2,Nether/ Forest,Nether/ Frozen,,,,,,,natural,field,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales Alolan,ice,fairy,uncommon,Any,Any,Any,ninetales-alolan-3,"Snowy Forest, Snowy Taiga",,,,,,,,natural,field,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales Alolan,ice,fairy,common,Any,Any,Any,ninetales-alolan-4,Nether/ Frozen,,,,,,,,natural,field,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
291,Ninjask,bug,flying,common,Any,Any,Clear,ninjask-1,"Forest, Jungle",Freezing,,,,,,,natural,bug,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
164,Noctowl,normal,flying,common,Any,Any,Any,noctowl-1,"Forest, Sky, Spooky",,,,,,,,"natural, treetop",flying,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,noibat-1,Spooky,,,,,,,1,natural,"flying, dragon",5,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,common,Any,Any,Any,noibat-2,Spooky,,,,,,1,,natural,"flying, dragon",11,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,noibat-3,Overworld,"Deep Dark, Dripstone",,,,,,,natural,"flying, dragon",5,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,noibat-4,Dripstone,Deep Dark,,,,,,,natural,"flying, dragon",9.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,flying,dragon,uncommon,Any,Any,Any,noibat-5,Deep Dark,,,,,,,,natural,"flying, dragon",9.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,rare,Any,Any,Any,noivern-1,Spooky,,,,,,,1,natural,"flying, dragon",5,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,uncommon,Any,Any,Any,noivern-2,Spooky,,,,,,1,,natural,"flying, dragon",2,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,rare,Any,Any,Any,noivern-3,Overworld,"Deep Dark, Dripstone",,,,,,,natural,"flying, dragon",5.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,ultra-rare,Any,Any,Any,noivern-4,Deep Dark,,,,,,,,natural,"flying, dragon",1,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,flying,dragon,rare,Any,Any,Any,noivern-5,Deep Dark,,,,,,,,natural,"flying, dragon",1,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
299,Nosepass,rock,,uncommon,Any,Any,Any,nosepass-1,Overworld,Deep Dark,,,,,,,natural,mineral,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,fire,ground,common,Any,Any,Any,numel-1,Badlands,,,,,,,,natural,field,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,fire,ground,common,Any,Any,Any,numel-2,Volcanic,,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,fire,ground,common,Any,Any,Any,numel-3,"Nether/ Overgrowth, Nether/ Wasteland",,,,,,,,natural,field,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
274,Nuzleaf,grass,dark,common,Any,Any,Any,nuzleaf-1,Forest,,,,,,,,"natural, treetop","field, grass",0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
919,Nymble,bug,,common,MUST SEE,Any,Any,nymble-1,Plains,,,,,,,,,bug,10.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
919,Nymble,bug,,common,MUST SEE,Any,Any,nymble-2,Forest,"Cold Ocean, Freezing, Peak, Taiga, Tundra",,,,,,,,bug,10.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
862,Obstagoon,dark,normal,common,Any,Any,Any,obstagoon-1,Taiga,,,,,,,,"natural, wild",field,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish,grass,poison,common,Any,Any,Any,oddish-1,Jungle,,,,,,,,natural,grass,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish,grass,poison,common,Any,Any,Any,oddish-2,Temperate,,,,,,,,natural,grass,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish Valencian,grass,poison,common,Any,Any,Any,oddish-valencian-3,"Savanna, Tropical Land",,,,,,,,natural,grass,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1017,Ogerpon,grass,,ultra-rare,Any,Any,Any,ogerpon-1,Lush,,,,,,,,,undiscovered,5.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,normal,,common,Any,Any,Any,oinkologne-1,"Mushroom, Temperate",Mushroom Fields,,,,,,,natural,field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,normal,,common,Any,Any,Any,oinkologne-2,Swamp,,,,,,,,natural,field,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,normal,,common,Any,Any,Any,oinkologne-3,"Nether/ Crimson, Nether/ Fungus, Nether/ Overgrowth",Nether/ Warped,,,,,,,natural,field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
138,Omanyte,rock,water,ultra-rare,Any,Any,Any,omanyte-1,Lush,,,,,,,,natural,"water_1, water_3",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
138,Omanyte,rock,water,ultra-rare,Any,Any,Any,omanyte-2,Lush,,,,,,,,underwater,"water_1, water_3",9.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
139,Omastar,rock,water,ultra-rare,Any,Any,Any,omastar-1,Lush,,,,,,,,natural,"water_1, water_3",1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
139,Omastar,rock,water,ultra-rare,Any,Any,Any,omastar-2,Lush,,,,,,,,underwater,"water_1, water_3",1.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
95,Onix,rock,ground,uncommon,Any,Any,Any,onix-1,Overworld,Deep Dark,,,,,,,natural,mineral,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
95,Onix,rock,ground,uncommon,Any,Any,Any,onix-2,Nether/ Basalt,,,,,,,,natural,mineral,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
826,Orbeetle,bug,psychic,rare,MUST SEE,Any,Any,orbeetle-1,Temperate,Spooky,,,,,,,natural,bug,1.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
968,Orthworm,steel,,rare,MUST SEE,Any,Any,orthworm-1,Desert,,,,,,,,natural,field,2.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott,water,,ultra-rare,Any,Any,Any,oshawott-1,Beach,Freezing,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott,water,,ultra-rare,Any,Any,Any,oshawott-2,Beach,Freezing,,,,,,,water_surface,field,9.0,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,oshawott-hisui-3,Coast,Beach,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,oshawott-hisui-4,Coast,Beach,,,,,,,water_surface,field,9.0,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,oshawott-hisui-5,Snowy Beach,,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,water,,ultra-rare,Any,Any,Any,oshawott-hisui-6,Snowy Beach,,,,,,,,water_surface,field,9.0,surface,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
904,Overqwil,dark,poison,uncommon,MUST SEE,Any,Any,overqwil-1,Cold Ocean,,,Ocean Monument,,,,,underwater,water_2,1.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
904,Overqwil,dark,poison,common,MUST SEE,Any,Any,overqwil-2,"Cold Ocean, Frozen Ocean",,,,,,,,"underwater, ocean_monument",water_2,10.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
417,Pachirisu,electric,,uncommon,Any,Any,Any,pachirisu-1,Forest,Spooky,,,,,,,"natural, treetop","field, fairy",10.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
484,Palkia,water,dragon,ultra-rare,Any,Any,Any,palkia-1,Lukewarm,,,,,,,,,undiscovered,0.4,submerged,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
