Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
29,Nidoranf,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",9.0,Grounded,nidoranf-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
32,Nidoranm,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",9.0,Grounded,nidoranm-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
30,Nidorina,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,Undiscovered,0.9,Grounded,nidorina-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
33,Nidorino,Poison,-----,Uncommon,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 1,,"Monster, Field",0.9,Grounded,nidorino-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
793,Nihilego,Rock,Poison,Ultra-Rare,Any,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,nihilego-1,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
793,Nihilego,Rock,Poison,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,nihilego-2,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
290,Nincada,Bug,Ground,Common,0 - 7,Any,Any,"Forest, Jungle",Deep Dark,,,,,,,Natural,Gen 3,,Bug,10.0,Grounded,nincada-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales,Fire,-----,Uncommon,8 - 15,Any,Any,"Forest, Taiga",Freezing,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.6,Grounded,ninetales-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales,Fire,-----,Common,Any,Any,Any,Nether: Is Forest,Nether: Is Frozen,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.2,Grounded,ninetales-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales Alolan,Ice,Fairy,Uncommon,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga",,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.6,Grounded,ninetales-alolan-3,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
38,Ninetales Alolan,Ice,Fairy,Common,Any,Any,Any,Nether: Is Frozen,,,,,,,,Natural,Gen 1,Kanto Regional,Field,0.2,Grounded,ninetales-alolan-4,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
291,Ninjask,Bug,Flying,Common,8 - 15,Day,Clear,"Forest, Jungle",Freezing,,,,,,,Natural,Gen 3,,Bug,2.0,Grounded,ninjask-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
164,Noctowl,Normal,Flying,Common,8 - 15,Night,Any,"Forest, Sky, Spooky",,,,,,,,"Natural, Treetop",Gen 2,,Flying,1.0,Grounded,noctowl-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,Flying,Dragon,Uncommon,8 - 15,Night,Any,Spooky,,,,,,,1,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noibat-1,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,Flying,Dragon,Common,8 - 15,Night,Any,Spooky,,,,,,1,,Natural,Gen 6,,"Flying, Dragon",11,Grounded,noibat-2,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,Flying,Dragon,Uncommon,0 - 5,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noibat-3,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,Flying,Dragon,Uncommon,0 - 7,Any,Any,Dripstone,Deep Dark,,,,,,,Natural,Gen 6,,"Flying, Dragon",9.0,Grounded,noibat-4,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
714,Noibat,Flying,Dragon,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",9.0,Grounded,noibat-5,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,Flying,Dragon,Rare,8 - 15,Night,Any,Spooky,,,,,,,1,Natural,Gen 6,,"Flying, Dragon",5,Grounded,noivern-1,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,Flying,Dragon,Uncommon,6 - 15,Night,Any,Spooky,,,,,,1,,Natural,Gen 6,,"Flying, Dragon",2,Grounded,noivern-2,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,Flying,Dragon,Rare,0 - 7,Any,Any,Overworld,"Deep Dark, Dripstone",,,,,,,Natural,Gen 6,,"Flying, Dragon",5.0,Grounded,noivern-3,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,Flying,Dragon,Ultra-Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",1,Grounded,noivern-4,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
715,Noivern,Flying,Dragon,Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 6,,"Flying, Dragon",1,Grounded,noivern-5,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
299,Nosepass,Rock,-----,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 3,,Mineral,5.4,Grounded,nosepass-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,Fire,Ground,Common,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 3,,Field,5.4,Grounded,numel-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,Fire,Ground,Common,8 - 15,Any,Any,Volcanic,,,,,,,,Natural,Gen 3,,Field,9.0,Grounded,numel-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
322,Numel,Fire,Ground,Common,Any,Any,Any,"Nether: Is Overgrowth, Nether: Is Wasteland",,,,,,,,Natural,Gen 3,,Field,5.4,Grounded,numel-3,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
274,Nuzleaf,Grass,Dark,Common,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Treetop",Gen 3,,"Field, Grass",0.54,Grounded,nuzleaf-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
919,Nymble,Bug,-----,Common,MUST SEE,Any,Any,Plains,,,,,,,,,Gen 9,,Bug,10.0,Grounded,nymble-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
919,Nymble,Bug,-----,Common,MUST SEE,Any,Any,Forest,"Cold Ocean, Freezing, Peak, Taiga, Tundra",,,,,,,,Gen 9,,Bug,10.0,Grounded,nymble-2,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
862,Obstagoon,Dark,Normal,Common,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Wild",Gen 8,,Field,0.1,Grounded,obstagoon-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish,Grass,Poison,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,,Grass,9.0,Grounded,oddish-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish,Grass,Poison,Common,8 - 15,Any,Any,Temperate,,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,oddish-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
43,Oddish Valencian,Grass,Poison,Common,8 - 15,Any,Any,"Savanna, Tropical Island",,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,oddish-valencian-3,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1017,Ogerpon,Grass,-----,Ultra-Rare,Any,Any,Any,Lush,,,,,,,,,Gen 9,,Undiscovered,1.0,Grounded,ogerpon-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,Normal,-----,Common,8 - 15,Any,Any,"Mushroom, Temperate",Mushroom Fields,,,,,,,Natural,Gen 9,,Field,1.0,Grounded,oinkologne-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,Normal,-----,Common,8 - 15,Any,Any,Swamp,,,,,,,,Natural,Gen 9,,Field,0.2,Grounded,oinkologne-2,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
916,Oinkologne,Normal,-----,Common,Any,Any,Any,"Nether: Is Crimson, Nether: Is Fungus, Nether: Is Overgrowth",Nether: Is Warped,,,,,,,Natural,Gen 9,,Field,1.0,Grounded,oinkologne-3,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
138,Omanyte,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Water_1, Water_3",9.0,Grounded,omanyte-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
138,Omanyte,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 1,,"Water_1, Water_3",9.0,Submerged,omanyte-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
139,Omastar,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Water_1, Water_3",1.0,Grounded,omastar-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
139,Omastar,Rock,Water,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 1,,"Water_1, Water_3",1.0,Submerged,omastar-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
95,Onix,Rock,Ground,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,,Mineral,5.4,Grounded,onix-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
95,Onix,Rock,Ground,Uncommon,Any,Any,Any,Nether: Is Basalt,,,,,,,,Natural,Gen 1,,Mineral,1.8,Grounded,onix-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
826,Orbeetle,Bug,Psychic,Rare,MUST SEE,Any,Any,Temperate,Spooky,,,,,,,Natural,Gen 8,,Bug,1.0,Grounded,orbeetle-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
968,Orthworm,Steel,-----,Rare,MUST SEE,Any,Any,Desert,,,,,,,,Natural,Gen 9,,Field,2.0,Grounded,orthworm-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-hisui-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-hisui-4,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,oshawott-hisui-5,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
501,Oshawott Region_Bias=Hisui,Water,-----,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Water_Surface,Gen 5,,Field,9.0,Surface,oshawott-hisui-6,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
904,Overqwil,Dark,Poison,Uncommon,MUST SEE,Any,Any,Cold Ocean,,,Ocean Monument,,,,,Underwater,Gen 8,,Water_2,1.0,Submerged,overqwil-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
904,Overqwil,Dark,Poison,Common,MUST SEE,Any,Any,"Cold Ocean, Frozen Ocean",,,,,,,,"Underwater, Ocean_Monument",Gen 8,,Water_2,10.0,Submerged,overqwil-2,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
417,Pachirisu,Electric,-----,Uncommon,8 - 15,Any,Any,Forest,Spooky,,,,,,,"Natural, Treetop",Gen 4,,"Field, Fairy",10.0,Grounded,pachirisu-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Any,Lukewarm,,,,,,,,,Gen 4,Legendary,Undiscovered,1.0,Submerged,palkia-1,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Clear,Beach,,,,Sand,,,,,Gen 4,Legendary,Undiscovered,1.0,Grounded,palkia-2,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
484,Palkia,Water,Dragon,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 4,Legendary,Undiscovered,1.0,Grounded,palkia-3,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
770,Palossand,Ghost,Ground,Rare,MUST SEE,Any,Any,Beach,,,,,,,,,Gen 7,,Amorphous,5.0,Grounded,palossand-1,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
536,Palpitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Underwater,Gen 5,,Water_1,1.0,Submerged,palpitoad-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
536,Palpitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Natural,Gen 5,,Water_1,3.0,Grounded,palpitoad-2,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
46,Paras,Bug,Grass,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
46,Paras,Bug,Grass,Common,Any,Any,Any,Mushroom,,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
46,Paras,Bug,Grass,Common,Any,Any,Any,Nether: Is Fungus,Nether: Is Warped,,,,,,,Natural,Gen 1,,"Bug, Grass",9.0,Grounded,paras-3,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
47,Parasect,Bug,Grass,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
47,Parasect,Bug,Grass,Common,Any,Any,Any,Mushroom,,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
47,Parasect,Bug,Grass,Common,Any,Any,Any,Nether: Is Fungus,Nether: Is Warped,,,,,,,Natural,Gen 1,,"Bug, Grass",1.0,Grounded,parasect-3,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
504,Patrat,Normal,-----,Common,8 - 15,Any,Any,Grassland,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,patrat-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
921,Pawmi,Electric,-----,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,9.0,Grounded,pawmi-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
922,Pawmo,Electric,Fighting,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,2.0,Grounded,pawmo-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
923,Pawmot,Electric,Fighting,Uncommon,MUST SEE,Any,Any,Plains,,,,,,,,Natural,Gen 9,,Field,0.18,Grounded,pawmot-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
624,Pawniard,Dark,Steel,Rare,Any,Any,Any,Bamboo,,,,,,,,Natural,Gen 5,,Human_Like,4,Grounded,pawniard-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
1025,Pecharunt,Poison,Ghost,Ultra-Rare,MUST SEE,Any,Any,Spooky,,,,,,,,,Gen 9,"Mythical, Legendary",Undiscovered,3.0,Grounded,pecharunt-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
279,Pelipper,Water,Flying,Common,8 - 15,Day,Any,"Coast, Ocean, Sky, Tropical Island",Freezing,,,,,,,"Natural, Treetop",Gen 3,,"Water_1, Flying",1.0,Grounded,pelipper-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
863,Perrserker,Steel,-----,Common,8 - 15,Any,Any,"Freezing, Taiga",,,,,,,,"Natural, Urban",Gen 8,,Field,1.0,Grounded,perrserker-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
863,Perrserker,Steel,-----,Common,8 - 15,Any,Any,"Freezing, Taiga",,,,,,,,"Natural, Village",Gen 8,,Field,1.0,Grounded,perrserker-2,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,Normal,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing, Taiga",,Village,,,,,"Natural, Urban",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,Normal,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing, Taiga",,,,,,,"Natural, Village",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,Normal,-----,Common,8 - 15,Any,Any,Arid,,,Village,,,,,"Natural, Urban",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-3,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian,Normal,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,"Natural, Village",Gen 1,Kanto Regional,Field,1.0,Grounded,persian-4,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian Alolan,Dark,-----,Common,8 - 15,Any,Clear,Overworld,"Arid, Freezing",,,,,,,"Natural, Illager_Structures",Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-5,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian Alolan,Dark,-----,Common,8 - 15,Any,Any,"Arid, Freezing",,,,,,,,"Natural, Illager_Structures",Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-6,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
53,Persian Alolan,Dark,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Illager_Structures,Gen 1,Kanto Regional,Field,6.0,Grounded,persian-alolan-7,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil,Grass,-----,Common,8 - 15,Any,Any,Floral,Hills,,,,,,,"Natural, Wild",Gen 5,,Grass,9.0,Grounded,petilil-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil,Grass,-----,Common,8 - 15,Any,Any,"Forest, Tropical Island","Hills, Freezing, Spooky",,,,,,,"Natural, Wild",Gen 5,,Grass,1.8,Grounded,petilil-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil,Grass,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 5,,Grass,9.0,Grounded,petilil-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
548,Petilil Region_Bias=Hisui,Grass,-----,Common,8 - 15,Any,Any,Hills,"Arid, Freezing, Spooky",,,,,,,"Natural, Wild",Gen 5,,Grass,5.4,Grounded,petilil-hisui-4,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
231,Phanpy,Ground,-----,Common,8 - 15,Any,Any,Badlands,,,,,,,,"Natural, Wild",Gen 2,,Field,1.8,Grounded,phanpy-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
231,Phanpy,Ground,-----,Common,8 - 15,Any,Any,Savanna,,,,,,,,"Natural, Wild",Gen 2,,Field,5.4,Grounded,phanpy-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
708,Phantump,Ghost,Grass,Common,8 - 15,Night,Any,"Forest, Taiga",,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",1.8,Grounded,phantump-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
708,Phantump,Ghost,Grass,Common,8 - 15,Night,Any,Spooky,,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",9.0,Grounded,phantump-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
708,Phantump,Ghost,Grass,Common,Any,Any,Any,"Nether: Is Forest, Nether: Is Warped",Nether: Is Desert,,,,,,,"Natural, Wild",Gen 6,,"Grass, Amorphous",5.4,Grounded,phantump-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
489,Phione,Water,-----,Ultra-Rare,Any,Any,Any,Ocean,,,,,,,,,Gen 4,"Mythical, Legendary","Water_1, Fairy",3.0,Submerged,phione-1,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
172,Pichu,Electric,-----,Uncommon,8 - 15,Any,Any,Forest,Spooky,,,,,,,Natural,Gen 2,Baby,Undiscovered,5.4,Grounded,pichu-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
18,Pidgeot,Normal,Flying,Common,8 - 15,Day,Any,"Temperate, Sky",Spooky,,,,,,,"Natural, Treetop",Gen 1,,Flying,0.1,Grounded,pidgeot-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
17,Pidgeotto,Normal,Flying,Common,8 - 15,Day,Any,"Temperate, Sky",Spooky,,,,,,,"Natural, Treetop",Gen 1,,Flying,0.9,Grounded,pidgeotto-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
16,Pidgey,Normal,Flying,Common,8 - 15,Day,Any,"Temperate, Sky",Spooky,,,,,,,"Natural, Treetop",Gen 1,,Flying,9.0,Grounded,pidgey-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
519,Pidove,Normal,Flying,Common,8 - 15,Day,Any,"Mountain, Sky",,,,,,,,"Natural, Treetop",Gen 5,,Flying,9.0,Grounded,pidove-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
519,Pidove,Normal,Flying,Common,8 - 15,Day,Any,Overworld,"Arid, Tundra",,,,,,,"Natural, Urban",Gen 5,,Flying,9.0,Grounded,pidove-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
